repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35322,"Bug: React DevTools shows different versions (Stable vs. Canary) for Page/App Router in Next.js, potentially indicating an unpatched security risk (19.2.0-canary vs 19.2.1)",closed,01026551290,2025-12-08T04:20:00Z,2025-12-08T06:30:40Z,2025-12-08T05:18:22Z,2,"[""Status: Unconfirmed""]",False
facebook/react,35321,test(compiler): Add regression tests for UpdateExpression,closed,tennisleng,2025-12-08T00:40:14Z,2025-12-08T16:41:18Z,2025-12-08T16:41:17Z,1,"[""CLA Signed""]",True
facebook/react,35320,fix(compiler): Support UpdateExpression on captured variables logic,closed,tennisleng,2025-12-08T00:40:11Z,2025-12-08T16:40:06Z,2025-12-08T16:40:06Z,1,"[""CLA Signed""]",True
facebook/react,35319,[Compiler Bug]: Cannot reassign component props,open,otomad,2025-12-07T20:20:42Z,2026-01-03T15:44:34Z,,2,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35318,Support `module.property.useHook()` in Fast Refresh,open,ArnaudBarre,2025-12-07T15:10:19Z,2025-12-07T17:07:13Z,,3,"[""CLA Signed""]",True
facebook/react,35317,[playground] Downgrade Next.js to a secure version,closed,eps1lon,2025-12-07T13:51:11Z,2025-12-08T19:06:58Z,2025-12-08T19:06:58Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35316,[test] Cleanup stack assertions in tests mixing React Server and Client,closed,eps1lon,2025-12-07T11:43:19Z,2025-12-07T16:45:08Z,2025-12-07T16:45:06Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35313,Run CI for backport releases,closed,eps1lon,2025-12-06T18:24:10Z,2025-12-07T10:46:27Z,2025-12-07T10:46:19Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35311,Fix: set-state-in-use-effect false negative when there are multiple i…,closed,YASHRDX0001,2025-12-06T11:15:49Z,2025-12-06T22:56:12Z,2025-12-06T19:54:32Z,1,"[""CLA Signed""]",True
facebook/react,35310,Fix: set-state-in-use-effect false negative when there are multiple i…,closed,YASHRDX0001,2025-12-06T10:08:41Z,2025-12-06T22:56:00Z,2025-12-06T19:53:51Z,3,"[""CLA Signed""]",True
facebook/react,35309,[Security] Fix HIGH vulnerability: V-002,closed,orbisai0security,2025-12-06T02:38:00Z,2025-12-06T04:38:42Z,2025-12-06T04:38:41Z,2,[],True
facebook/react,35308,[scripts] Remove `perf-counters`,closed,eps1lon,2025-12-06T01:41:18Z,2025-12-06T11:33:45Z,2025-12-06T11:33:42Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35307,Bug: Facebook account nakalimutan ko pano maopen ang aking account,closed,angeloekimleonardo-bit,2025-12-06T00:01:33Z,2025-12-06T01:00:15Z,2025-12-06T01:00:15Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35306,[compiler] Add enableVerboseNoSetStateInEffect to suggest options to user/agent,closed,poteto,2025-12-05T21:37:41Z,2025-12-08T17:16:31Z,2025-12-08T17:16:28Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35305,fix(compiler): support UpdateExpression on captured variables,closed,tennisleng,2025-12-05T21:17:12Z,2025-12-08T00:44:01Z,2025-12-08T00:44:01Z,1,"[""CLA Signed""]",True
facebook/react,35304,fix: correctly compile post-increment assignment,open,tennisleng,2025-12-05T21:09:53Z,2025-12-11T19:00:51Z,,2,"[""CLA Signed""]",True
facebook/react,35303,Update closure compiler,closed,sebmarkbage,2025-12-05T20:59:24Z,2026-01-12T19:21:56Z,2026-01-12T19:21:56Z,3,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35302,ASDF,closed,mausam-005,2025-12-05T19:56:51Z,2025-12-05T21:11:24Z,2025-12-05T21:11:24Z,0,[],False
facebook/react,35301,Render,closed,mausam-005,2025-12-05T19:41:43Z,2025-12-05T21:11:19Z,2025-12-05T21:11:19Z,0,[],False
facebook/react,35300,Bug : Component not rendering,closed,mausam-005,2025-12-05T19:30:06Z,2025-12-09T16:05:07Z,2025-12-09T16:05:07Z,1,[],False
